candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-9fe361d71b47,docs/artifact-immutability-audit.md,72,line-72,"| Reviews | runs/health/reviews/{runid}-review.json | health/loop.py: buildhealthreview | UI, proposals, diagnostic packs | Filename identity (runid embedded) | 1. Immutable artifact instance | Write-once per run | No | Aggregation of run state |",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-62f3ecb72cb8,docs/artifact-immutability-audit.md,73,line-73,"| Notifications | runs/health/notifications/{runid}-{purpose}.json | health/notifications.py: writenotificationartifact | UI, alert delivery | Filename identity | 1. Immutable artifact instance | Write-once per notification | No | Event recording |",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-524b356dccea,docs/artifact-immutability-audit.md,74,line-74,"| Proposals | runs/health/proposals/{proposalid}.json | health/loop.py: generateproposalsfromreview, CLI handlers | UI, check-proposal, renderproposalpatch | proposalid | 3. Mutable intent / workflow state store | CLI handlers write updated lifecycle via writetext | Yes | Lifecycle status mutation via CLI |",security|data_model|ci_gate,security|data_model|ci_gate,reference,stale,false,high,,ignored_stale,
DOC-CAND-954713332b09,docs/artifact-immutability-audit.md,75,line-75,"| External-analysis (initial) | runs/health/external-analysis/{runid}-{purpose}.json | externalanalysis/artifact.py: writeexternalanalysisartifact | UI, diagnostic packs | artifactid + filename | 1. Immutable artifact instance | Write-once per invocation | No (initial) | Provider output artifact |",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-940a5948a23e,docs/artifact-immutability-audit.md,76,line-76,"| External-analysis (with feedback) | Same as above | UI server + importnextcheckusefulnessfeedback.py | UI | artifactid + filename | 4. Mixed / unclear | handleusefulnessfeedback writes back to artifact | Yes (usefulnessclass, usefulnesssummary) | Immutable execution + mutable feedback |",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-f1cab0122dc8,docs/artifact-immutability-audit.md,77,line-77,| Alertmanager relevance review | runs/health/external-analysis/{runid}-alertmanager-review-{uuid}.json | ui/server.py: handlealertmanagerrelevancefeedback | UI | Filename (UUID-based) | 1. Immutable artifact instance | Write-once per review | No | Correct immutable pattern (separate artifact) |,data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-f309789c7b84,docs/artifact-immutability-audit.md,78,line-78,"| Alertmanager snapshots | runs/health/external-analysis/{runid}-alertmanager-snapshot.json | alertmanageradapter.py | UI, reviews | Filename identity | 1. Immutable artifact instance | Write-once per run | No | Alertmanager state capture |",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-a4afea60249c,docs/artifact-immutability-audit.md,79,line-79,| Alertmanager compact | runs/health/external-analysis/{runid}-alertmanager-compact.json | alertmanageradapter.py | UI | Filename identity | 1. Immutable artifact instance | Write-once per run | No | Compact alertmanager summary |,data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-f84c99ad4330,docs/artifact-immutability-audit.md,80,line-80,"| Alertmanager sources | runs/health/external-analysis/{runid}-alertmanager-sources.json | alertmanageradapter.py | UI, registry | Filename identity | 1. Immutable artifact instance | Write-once per run | No | Source inventory |",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-a0f54213eb3a,docs/artifact-immutability-audit.md,81,line-81,"| Next-check plan | runs/health/external-analysis/{runid}-next-check-plan.json | nextcheckplanner.py: plannextchecks | UI, approval flow | Filename identity + runid | 1. Immutable artifact instance | Write-once per run | No | Planner advisory |",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-9f4eec60c21e,docs/artifact-immutability-audit.md,82,line-82,"| Next-check execution | runs/health/external-analysis/{runid}-next-check-execution-{index}.json | manualnextcheck.py, batch executor | UI, usefulness review | Filename identity + runid | 1. Immutable artifact instance (initial) | Write-once per execution | No (initial) | kubectl command result |",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-5c9f930f067e,docs/artifact-immutability-audit.md,83,line-83,| Next-check approval | runs/health/external-analysis/{runid}-next-check-approval-{index}.json | nextcheckapproval.py: recordnextcheckapproval | UI | Filename identity + runid | 1. Immutable artifact instance | Write-once per approval | No | Operator approval record |,config|data_model|source_of_truth,config|data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-cc742660f786,docs/artifact-immutability-audit.md,84,line-84,| Next-check promotion | runs/health/external-analysis/{runid}-next-check-promotion-{index}.json | deterministicnextcheckpromotion.py | UI | Filename identity + runid | 1. Immutable artifact instance | Write-once per promotion | No | Deterministic queue entry |,data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-ad0b352b385d,docs/artifact-immutability-audit.md,85,line-85,"| Alertmanager source overrides | runs/health/external-analysis/{runid}-alertmanager-source-overrides.json | ui/server.py: handlealertmanagersourceaction | UI, inventory | Filename identity | 4. Mixed / unclear | Overwrites per-run state | Yes | Per-run mutable; not same as registry |",data_model,data_model,reference,stale,false,medium,,ignored_stale,
DOC-CAND-19243668c4ce,docs/artifact-immutability-audit.md,86,line-86,"| Alertmanager source registry | runs/health/alertmanager-source-registry.json | alertmanagersourceregistry.py: writesourceregistry | Discovery, inventory, UI | clustercontext:canonicalidentity key | 3. Mutable intent / workflow state store | Overwrites cross-run state | Yes | Cross-run operator intent |",data_model|ci_gate,data_model|ci_gate,reference,stale,false,medium,,ignored_stale,
DOC-CAND-32c929ec508c,docs/artifact-immutability-audit.md,87,line-87,| history.json | runs/health/history.json | health/loop.py: persisthistory | Assessment regression detection | Per-cluster key | 3. Mutable aggregate state store | Full aggregate overwrite per run | Yes | Cross-run history; overwrites previous entries |,data_model,data_model,reference,stale,false,medium,,ignored_stale,
DOC-CAND-c2ed839e316e,docs/artifact-immutability-audit.md,88,line-88,"| ui-index.json | runs/health/ui-index.json | health/ui.py: writehealthuiindex | UI server, API endpoints | Derived from run artifacts | 2. Mutable alias / derived projection | Full rebuild per run (overwrites) | Yes | Derived read model; not source of truth |",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-52ed03ec77c6,docs/artifact-immutability-audit.md,89,line-89,"| Diagnostic pack ZIP | runs/health/diagnostic-packs/diagnostic-pack-{runid}-{timestamp}.zip | builddiagnosticpack.py: zippack | Operators, reviewers | Filename identity | 1. Immutable artifact instance | Write-once per pack | No | Archival artifact |",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-be64e5cce6c7,docs/artifact-immutability-audit.md,90,line-90,"| Latest pack mirror | runs/health/diagnostic-packs/latest/reviewbundle.json | builddiagnosticpack.py: writelatestpackmirror | UI, operators | Derived from run | 2. Mutable alias / derived projection | Regenerated per run (overwrites) | Yes | Convenience mirror; regenerated each run |",source_of_truth,source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-9156594fa969,docs/artifact-immutability-audit.md,91,line-91,"| Latest review input | runs/health/diagnostic-packs/latest/reviewinput14b.json | builddiagnosticpack.py: writelatestpackmirror | UI, reviewers | Derived from run | 2. Mutable alias / derived projection | Regenerated per run (overwrites) | Yes | Convenience artifact; regenerated each run |",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-4c76d6bd55c9,docs/artifact-immutability-audit.md,92,line-92,"| Usefulness review export | runs/health/diagnostic-packs/{runid}/nextcheckusefulnessreview.json | exportnextcheckusefulnessreview.py | UI, operators | Filename identity + runid | 1. Immutable artifact instance | Write-once per export | No | Export artifact; may be re-exported |",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-782f7a8c7b9d,docs/artifact-immutability-audit.md,93,line-93,"| Usefulness summary | runs/health/diagnostic-packs/{runid}/usefulnesssummary.json | importnextcheckusefulnessfeedback.py | UI, learning reports | Filename identity + runid | 2. Mutable alias / derived projection | Regenerated on re-import | Yes | Derived summary; rebuilt on import |",source_of_truth,source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-4b8e373240e1,docs/artifact-immutability-audit.md,94,line-94,"| Feedback run artifacts | runs/feedback/{runid}-{pair}.json | feedback/runner.py | Evals, comparisons | Filename identity | 1. Immutable artifact instance | Write-once per pair | No | Evaluation artifacts |",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-14dbdfa64a83,docs/artifact-immutability-audit.md,100,line-100,| Family | File/Module/Function | Mutation Pattern | Classification Impact | Why It Matters | Suspected Fix Direction |,security,security,reference,stale,false,high,,ignored_stale,
DOC-CAND-907d7dc18e2e,docs/artifact-immutability-audit.md,102,line-102,"| Proposals | clihandlers.py: handlecheckproposal, handlerenderproposalpatch | In-place writetext of updated lifecycle history | Mutable intent / workflow state store | No rollback mechanism; operator changes overwrite original | Write to new file with original as reference; or append-only lifecycle log |",normative|data_model|source_of_truth|ci_gate,normative|data_model|source_of_truth|ci_gate,reference,stale,false,high,,ignored_stale,
DOC-CAND-49201cecc0f3,docs/artifact-immutability-audit.md,103,line-103,| Usefulness feedback | ui/server.py: handleusefulnessfeedback | Read → mutate → write back to original artifact | Mixed / unclear | artifactid-bearing immutable artifact receives mutable write-back; breaks provenance audit | Write separate feedback artifact (pattern already used for Alertmanager relevance) |,data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-ee0df7bda2b5,docs/artifact-immutability-audit.md,104,line-104,| Usefulness import | scripts/importnextcheckusefulnessfeedback.py: processentry | Same as above; batch write-back | Mixed / unclear | Script imports batch feedback and writes back to artifacts | Separate feedback artifact per entry |,data_model,data_model,reference,stale,false,medium,,ignored_stale,
DOC-CAND-da5d514f8f1e,docs/artifact-immutability-audit.md,105,line-105,| history.json | health/loop.py: persisthistory | Full aggregate overwrite (read-modify-write of per-cluster entries) | Mutable aggregate state store | Previous run state silently replaced; no diff/audit trail | Append-only log with derived current snapshot; or separate per-run history files |,normative|data_model|source_of_truth,normative|data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-a1a4f72d42c4,docs/artifact-immutability-audit.md,106,line-106,"| ui-index.json | health/ui.py: writehealthuiindex | Full rebuild and overwrite | Mutable alias / derived projection | Rebuilt from source artifacts on every write; not truly immutable projection | Already derived; no fix needed, but should be documented as derived |",normative|source_of_truth,normative|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-b6dfe0cca740,docs/artifact-immutability-audit.md,107,line-107,| Latest pack mirror | builddiagnosticpack.py: writelatestpackmirror | Regenerates reviewbundle.json and reviewinput14b.json | Mutable alias / derived projection | Overwrites previous run's derived artifacts | Document as regenerated derived; or version with timestamps |,source_of_truth,source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-571fe3c9ae1d,docs/artifact-immutability-audit.md,108,line-108,| Alertmanager source registry | alertmanagersourceregistry.py: writesourceregistry | Full registry overwrite (not append) | Mutable intent / workflow state store | Cross-run intent state updated in-place; operator actions not auditable by run | Append-only registry log; or per-action artifact with lookup |,normative|data_model|source_of_truth|ci_gate,normative|data_model|source_of_truth|ci_gate,reference,stale,false,high,,ignored_stale,
DOC-CAND-6b8ec7698dda,docs/artifact-immutability-audit.md,109,line-109,| Alertmanager source overrides | alertmanagersourceactions.py: writesourceoverrides | Per-run override overwrite | Mutable intent / workflow state store | Per-run state replaces previous; not composable across runs | Run-scoped artifact is correct; should be derived from registry |,normative|data_model|ci_gate,normative|data_model|ci_gate,reference,stale,false,medium,,ignored_stale,
